txHash,blockNumber,blockTime,askUser,bidUser,collection,itemIds,amounts,currency,strategyId,feeRecipients,feeAmountsEth,orderHash,orderNonce,isInvalidated
0xe283c99af60b71e0a659c05f8c59fd432f13bab5c933bf7eca3dbeefaf868000,17461727,2023-06-12 04:52:35,0xd1eb1934e55ac9dd4d76e3f8a63f84eabd5fdd1f,0xdb73bd4aa64bcc47133211ec1aa7b1d9398cce90,0x3110ef5f612208724ca51f5761a69081809f03b7,5351,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xd1eb1934e55ac9dd4d76e3f8a63f84eabd5fdd1f,0x0000000000000000000000000000000000000000","1.24375,0,0.00625",0xe84dc90ff6154ed884c723760f2fb7c454312345ea5d0de99ed45140fa682d02,33,True
0xd7389cd43058f734d20704ec7d2af4062cf20f27929f788c8e5de14b3dfb525d,17461620,2023-06-12 04:30:59,0x8a92d4a4744552331a56cd18797389a294b3fca3,0x450eb7c423a9ccb91939f340948e48de9bb55865,0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,1819,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x8a92d4a4744552331a56cd18797389a294b3fca3,0x0000000000000000000000000000000000000000","0.044775,0,0.000225",0x10fd5fefc4921b5ba0844ea0824f4a47266bfe395ff3095bad99772ce65b526a,4,True
0xcb05a79a91ea65f399860ce2907b3686850ab61478c0474eb1942be263ff7ec0,17461104,2023-06-12 02:45:59,0xa62f1c38591c60082dd71bebe213f8214db0c3a0,0x7e0875fb8bf493d268efdf0b7aa7cd29614a03cc,0xb5c747561a185a146f83cfff25bdfd2455b31ff4,5798,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xa62f1c38591c60082dd71bebe213f8214db0c3a0,0x0000000000000000000000000000000000000000","0.0995,0,0.0005",0xd573c66d8da1e288c5d2d0f9f52e36920c353c4b1f6e292f93f6d617893bf14d,13,True
0x099be4ada1316c2bc64d5f5278ef7617b574a718b1711e5edf331961aa87c4e1,17460435,2023-06-12 00:31:23,0x2992d620fe8899972d616698cb0e623f10450b92,0x450eb7c423a9ccb91939f340948e48de9bb55865,0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,1773,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x2992d620fe8899972d616698cb0e623f10450b92,0x0000000000000000000000000000000000000000","0.044775,0,0.000225",0xd9ab3e2889ba56a63b8be286f07533544eec24d811c3d936bdb115d917f04c26,3,True
0xf372c3b11b924f2349058b3554f0f245bae1bf8e8d18d758096234b69890cddd,17459524,2023-06-11 21:26:59,0xdb23145b64d0e1e15dedf47abd77ccaf3f2327d7,0xe6d330c00552c92a6ad09fd0c2b6b844928d143a,0x2250d7c238392f4b575bb26c672afe45f0adcb75,12100030273,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xdb23145b64d0e1e15dedf47abd77ccaf3f2327d7,0x0000000000000000000000000000000000000000","0.199,0,0.001",0x4c2b752eca14e7e665ddf08b81773048dcbc9e0aa3fecae1db684ea905945e30,3,True
0xe5db5b99f63c0849ef70d0909ba09675a733194fe17a53cfe65b7555050b3c28,17458018,2023-06-11 16:20:35,0x2162b6caa174b90416090bd4a87e7d08f7027c48,0x8bd9c4b5ea8f6f14c9b14d830ddb67f3720d77f6,0xd1169e5349d1cb9941f3dcba135c8a4b9eacfdde,171000105852,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x2162b6caa174b90416090bd4a87e7d08f7027c48,0x0000000000000000000000000000000000000000","0.38805,0,0.00195",0x14861af91c0d7abf10aa0527e6611f7866a79b986029a4a6ebf35fc0298db1b7,26,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x8c0f812f93a942455a5eead4ee996bdee84e2fa20e3dd9d1dc8ce2dff42ab008,461,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x966b8988dcaa174389354e8ac00ec7caf5d38ef38b8652f843b53089e607dc4c,460,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x61c59bf0162f8a1aed71b484239c028fdd3d123227c906f997b506a52096f1ad,459,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x14d7203d0fa5e520aa7704166502c45024a33c892b62d1f426eef2589cee9ef8,455,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x00a3b41afc6692f56a0d0bc62604a41eae2c07bd8d2cf0036a50108ac619ebb2,454,True
0x758b40ec81985729e83ea47d2fb4f7776d83af0886579d7f11d1a2d4a4c79b60,17454058,2023-06-11 02:57:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x853a87097389529d6c6fc15f6988fefaeb74360e47a4e94dd17666bcb16e9064,453,True
0x2b3fa50b12b1c5fe9c33df7f0de781bcbef0f3e66f28c6edb6dfc922eb70203d,17451633,2023-06-10 18:45:47,0xe49a87e411842b4f65ca05e82a91244be6dbab4b,0x0a2d4f4995503db02b5151371358f2c23d9ccb1d,0x128da201549e4b17f23a41fdf095fd9428e7be7d,473,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0xe49a87e411842b4f65ca05e82a91244be6dbab4b,0x0000000000000000000000000000000000000000","0.2591975,0,0.0013025",0x22894f1c6b1d11c3813f50fbff6b8022f0fb74fa0d35187ec179f00a1f72274b,219,True
0x372433fbbc3976a7f692131a9e06a8b68e1fbba3b4034967a7dadb8e509fa612,17451493,2023-06-10 18:17:35,0xe9771e00aa99285a82c446e1ca6bd56d55c6a60c,0x41af51792cdcfab9bdc0239f1d1c274e0b2682ae,0x60e4d786628fea6478f785a6d7e704777c86a7c6,2475,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xe9771e00aa99285a82c446e1ca6bd56d55c6a60c,0x0000000000000000000000000000000000000000","8.54705,0,0.04295",0x2ddd084cc8059e154a2a90320870b58f941097c3d68ca0e2970ff578521178cb,71101,True
0x25ac06ed2b20fb06fe1bdd6b8082dc3fd4dae9d885d3cbfa0ab47d4ffad49390,17450328,2023-06-10 14:21:11,0x40337d3bab19ee820b46344be523a3a080921942,0xb9139ac5ec8e2e76e788eb155c1cb9ced4c52717,0x2c88aa0956bc9813505d73575f653f69ada60923,7001,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x40337d3bab19ee820b46344be523a3a080921942,0x0000000000000000000000000000000000000000","0.7463495,0,0.0037505",0x552c496008ade6744a2d57158b7ec5bcb5bb4cdd026a9ca5800bc4b904739371,110390,True
0xb560283c4e225f345002e045be5791e4458ecbfa72f6c0ec542b21ca3a4b11f7,17450308,2023-06-10 14:17:11,0xf34fb129f2d2767d8202e349439967c2d1f98ce4,0x93bc760ea647abf0d93e22eddefa12aa922a890c,0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,8752,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0xf34fb129f2d2767d8202e349439967c2d1f98ce4,0x0000000000000000000000000000000000000000","0.04577,0,0.00023",0x8d6a036567839dabd9f2cd848f7eee2d548d3bc4b9ed2b858cb0730e7b19212a,0,True
0xbd4ec0b76fb28e37bc687e86728720430311c2eab3e1496aaec00a55114eabf1,17450066,2023-06-10 13:27:47,0x40337d3bab19ee820b46344be523a3a080921942,0xb9139ac5ec8e2e76e788eb155c1cb9ced4c52717,0x2c88aa0956bc9813505d73575f653f69ada60923,9632,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x40337d3bab19ee820b46344be523a3a080921942,0x0000000000000000000000000000000000000000","0.5980945,0,0.0030055",0xff18fa86d70176d8325f0d524cca79d41beb31bd3307abceee64189133d2405a,110311,True
0xb6430ca0750a73b5eecf27b97d2e3def6a8659c5fca45a90a5ce9e3e39f42b79,17450044,2023-06-10 13:23:23,0x00000060bb1e57e3f1af1102f68db9fc2ee489bc,0x49658c334d2d2c43638797ca09ab60ddbcf6ec8c,0x5cc5b05a8a13e3fbdb0bb9fccd98d38e50f90c38,133269,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x00000060bb1e57e3f1af1102f68db9fc2ee489bc,0x0000000000000000000000000000000000000000","0.3582000995,0,0.0018000005",0x35118240f5b428805a53a4fdc4fd2ac7b83b31a9f84c2bbedbc134ea79986688,84,True
0x69b712a159d0a685b4b463556218c519ac1da8d12a7e800fe1ca9fd1d9c748c4,17450043,2023-06-10 13:22:59,0x00000060bb1e57e3f1af1102f68db9fc2ee489bc,0x49658c334d2d2c43638797ca09ab60ddbcf6ec8c,0x5cc5b05a8a13e3fbdb0bb9fccd98d38e50f90c38,133674,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x00000060bb1e57e3f1af1102f68db9fc2ee489bc,0x0000000000000000000000000000000000000000","0.35820995,0,0.00180005",0x36f4dacfaa37588d8e54a071cdbd46bd7e92439e39807e0aca3c24f3e407a6ff,83,True
0x295cd1e040bd481708ac9175d56277eae805c9a6b5c04fdaa59c367cec57b9ca,17450043,2023-06-10 13:22:59,0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0x05842748abb2d332836e80e40e4d947d36df2ec4,0x5cc5b05a8a13e3fbdb0bb9fccd98d38e50f90c38,133267,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x52ca1cb9fc6fbd1cfe5630e74de8738b517a367a,0x0000000000000000000000000000000000000000","0.359195,0,0.001805",0x76edf5e3156349f329b732aa210b28e36ba1c61d60421a399f25e11d97a007a2,73,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xb941e2cafd1747c3eb5ede2b9c09ab68500ae62efa4e51018f1f54b08d67e6a9,3459,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xdbbcfa32d932d752bcdaf8bdba398f46ce764cce2dc883d2a6228df687179c3a,3460,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x5398eae9db93fec8cf4696d3fe2baf68c6d60649afcd2520d944d4ee4b0205f7,3461,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x523bcfa29b77137d4796f37c353aecd88605a43861c10a39029f54a8f3e31426,3462,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x5d69bf52d6af665d2cd40eeabc5aa0abb59167ccb07e0c93da0cfc52cb345581,3451,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x2b8962b0a876f6c6b50866eed6d63b67e66c811445a863dbcf4a62760e7dcff1,3452,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x76c711aced57d2abeadf2650f3ff52093911666b44e5dcbe8046cd2141e586d0,3453,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x857a838f962d141d51a8a184e61890f46a493934a3e7f09d3f33e247f0f6cb69,3454,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x560eb23f4b5319856724985dc31e66b9d8424cd7a45e84fac1390543c162edc5,3455,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xf684e7faa3aeea7cad1c2c27f744ed0832ff7eaf27832da3120a092bd61005ec,3456,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x1063e300da472266742c9b502fd41146624742b9035f9f3ed05f09f29b4ad3ec,3457,True
0x534979a1375e26de7bfaedb2c0fbaf13bf55464d7716e5744335992818cb8eae,17449151,2023-06-10 10:22:35,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xfc60a01b68be3645ea3cedd0a52a63f49f4f704782fd7f3edb22d1ca4da4b260,3458,True
0x2b7ba243b585c6cd43bf73a6f8816169942d1215865feb881290e2d7abe5de58,17448293,2023-06-10 07:28:23,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x87048ef0c1a5517f453b8d5d5013eefc0071ae51e412d840a38b8ced6083b9c9,3463,True
0x2b7ba243b585c6cd43bf73a6f8816169942d1215865feb881290e2d7abe5de58,17448293,2023-06-10 07:28:23,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xe0d8764a83ffc75c5671b1c3fa81b04839f4c7a0e753eaafc8cba1c266766b22,3464,True
0x2b7ba243b585c6cd43bf73a6f8816169942d1215865feb881290e2d7abe5de58,17448293,2023-06-10 07:28:23,0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x100e3c3d00749ac35aa002485ea45ef4b8ae34fe,0x4ba0be4d8d83b5ca9935d0e0284f707e8f2dd6d1,1,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x06d51314d152ca4f88d691f87b40cf3bf453df7c,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x439b020a4c72fdbe49e5922a099e02365bb39219a389e2405d9a353f7b9017b5,3465,True
0xee5881e2acb934b2964aab08a6eafe6fb56db92cb994029074a76684b62a5237,17447318,2023-06-10 04:11:11,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x3d6a2e11696004e411aded9d9d2b142304ad33fd,0x2ee6af0dff3a1ce3f7e3414c52c48fd50d73691e,8215,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","0.04975,0,0.00025",0xee296f4c5ecb9dfe0d122dc54ffb28b5eb464f763115f0b7b4900d756525b35e,1,True
0x4c7238ff2819e2ed48b31b7355b78a260e4b85f2cb37942bb44b656617c53ef0,17447035,2023-06-10 03:13:35,0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x8cf65da1f2166cf7edeb7dd90f77858dac3b1db4,0x3634847577a40af0a0f592fdbcc1903720112cf6,5,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x9561e33b68d7c21e4010f027d751d417127cc5b5,0x0000000000000000000000000000000000000000","0.04975,0,0.00025",0x5a410ad09296a61e64e01e06d5139538d11d2cc274c2e9fd910e8f24b7b37a3a,4,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x1f89a950df7e28d8c88389d376d3c4159df31d7fdeb435db776401b44bac333d,452,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x6816fdb887c9ad763e269da4974f24d6711e59bc655623875c7fb72268effc5e,451,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xfafe54b67b3918724f097b709395aef41a3b946720dd769a73027cec30842590,449,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xe24e0161050a0ba3f23c2775f592f5ee79c8595668cfdee8f513717623573cfb,448,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0x4fbee677833a2e90b9ed342afbc4c0c5b2a215ddb85c1f89217560a4d52e48e9,447,True
0xaeb84f5a53d7f83a1b797f2a9160d73c4c34e52d6c9ace149c89372e4df04227,17446236,2023-06-10 00:31:47,0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x000000d20eaefdbd6cde939ab70ff0be2dab68d2,0x7881c3a8d4a8d8a5d6b648164de823142d8aaf5d,0,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,"0x39fdf1b13dd5b86eb8b7fdd50bce4607beae0722,0x0000000000000000000000000000000000000000","31.84,0,0.16",0xab84393879dff884587867e7abcb7ca90de5afb08c0d5d4fc7698908ef4759df,445,True
0x515a3a1d049ff5a2f4f9c77b9731a98041aeba8b79fbdd97bca58fcd331f71cf,17445425,2023-06-09 21:47:11,0x208b82b04449cd51803fae4b1561450ba13d9510,0xedbe6ed3426e6c12bf1d1cd4ba06cc620d0800f1,0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,1072,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x208b82b04449cd51803fae4b1561450ba13d9510,0x0000000000000000000000000000000000000000","0.1034004,0,0.0005196",0x89f8f6f95b745893604631d4cc534593e18009b3fc91e495e4bf4674ea9cd971,1653644,True
0x56cd3cb0bb11ca17f02c97115111edbfd5d7cdb64394e10597e46dab093e9d81,17444038,2023-06-09 17:05:47,0x21939537ca1cfa0727d36d90ce7bc165b400e3ce,0xb532ff9c34fa7dbb665c7d29e646902048066e06,0xaa107ccfe230a29c345fd97bc6eb9bd2fccd0750,117,1E-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,"0x21939537ca1cfa0727d36d90ce7bc165b400e3ce,0x0000000000000000000000000000000000000000","0.0757195,0,0.0003805",0x2b2c087d42c2fe73053f9974e582e287a530e3daad9b02810d900df983673e3d,101,True
